scenario,description,category,generated_video_name
0366_perspective-right_take-2_trimmed-smiley-ball-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The tennis ball with a smiley face rotates slowly clockwise on the black platform.,Solid Mechanics,0366_perspective-right_trimmed-smiley-ball-rotates.mp4
0367_perspective-left_take-2_trimmed-solid-ball-peakaboo.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange tennis ball is on the table. The woven basket is attached to a strong magnet that is connected to an orange cord. The woven basket hanging on an orange cord covers the ball and is then lifted to the top of the frame.,Solid Mechanics,0367_perspective-left_trimmed-solid-ball-peakaboo.mp4
0368_perspective-center_take-2_trimmed-solid-ball-peakaboo.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange tennis ball is on the table. The woven basket is attached to a strong magnet that is connected to an orange cord. The woven basket hanging on an orange cord covers the ball and is then lifted to the top of the frame.,Solid Mechanics,0368_perspective-center_trimmed-solid-ball-peakaboo.mp4
0369_perspective-right_take-2_trimmed-solid-ball-peakaboo.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange tennis ball is on the table. The woven basket is attached to a strong magnet that is connected to an orange cord. The woven basket hanging on an orange cord covers the ball and is then lifted to the top of the frame.,Solid Mechanics,0369_perspective-right_trimmed-solid-ball-peakaboo.mp4
0370_perspective-left_take-2_trimmed-stable-blocks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A pink block is carefully placed atop a simple structure of colorful blocks that resembles a gate by a blue-black grabber tool that then retracts upward.,Solid Mechanics,0370_perspective-left_trimmed-stable-blocks.mp4
0371_perspective-center_take-2_trimmed-stable-blocks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A pink block is carefully placed atop a simple structure of colorful blocks that resembles a gate by a blue-black grabber tool that then retracts upward.,Solid Mechanics,0371_perspective-center_trimmed-stable-blocks.mp4
0372_perspective-right_take-2_trimmed-stable-blocks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A pink block is carefully placed atop a simple structure of colorful blocks that resembles a gate by a blue-black grabber tool that then retracts upward.,Solid Mechanics,0372_perspective-right_trimmed-stable-blocks.mp4
0373_perspective-left_take-2_trimmed-teapot-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot sits on the black platform. The teapot rotates slowly clockwise on the black platform.,Solid Mechanics,0373_perspective-left_trimmed-teapot-rotates.mp4
0374_perspective-center_take-2_trimmed-teapot-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot sits on the black platform. The teapot rotates slowly clockwise on the black platform.,Solid Mechanics,0374_perspective-center_trimmed-teapot-rotates.mp4
0375_perspective-right_take-2_trimmed-teapot-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot sits on the black platform. The teapot rotates slowly clockwise on the black platform.,Solid Mechanics,0375_perspective-right_trimmed-teapot-rotates.mp4
0376_perspective-left_take-2_trimmed-two-balls-pass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The two black pipes are on opposite sides of the light-colored wooden table, but offset of each other. The brown and the grey tennis balls roll with high speed straight out of the two black pipes.",Solid Mechanics,0376_perspective-left_trimmed-two-balls-pass.mp4
0377_perspective-center_take-2_trimmed-two-balls-pass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The two black pipes are on opposite sides of the light-colored wooden table, but offset of each other. The brown and the grey tennis balls roll with high speed straight out of the two black pipes.",Solid Mechanics,0377_perspective-center_trimmed-two-balls-pass.mp4
0378_perspective-right_take-2_trimmed-two-balls-pass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The two black pipes are on opposite sides of the light-colored wooden table, but offset of each other. The brown and the grey tennis balls roll with high speed straight out of the two black pipes.",Solid Mechanics,0378_perspective-right_trimmed-two-balls-pass.mp4
